image,class,prediction,correct
v_PlayingGuitar_g06_c01.avi_frame7.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c01.avi_frame2.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c01.avi_frame0.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c01.avi_frame8.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame8.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame0.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame9.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame6.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame1.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame3.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame7.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame5.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame4.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c02.avi_frame2.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame7.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame1.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame5.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame3.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame0.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame9.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame2.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame4.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame6.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c03.avi_frame8.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame0.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame1.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame7.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame2.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame4.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame9.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame3.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame6.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame8.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c04.avi_frame5.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame3.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame8.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame4.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame0.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame6.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame9.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame1.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame7.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame2.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c05.avi_frame5.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame3.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame2.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame0.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame7.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame1.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame8.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame5.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame9.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame4.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c06.avi_frame6.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame4.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame0.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame6.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame1.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame9.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame2.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame7.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame5.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame8.jpg,not_housework,[0],no
v_PlayingGuitar_g06_c07.avi_frame3.jpg,not_housework,[0],no
v_PlayingGuitar_g07_c01.avi_frame0.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c01.avi_frame6.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c01.avi_frame2.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c01.avi_frame8.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c01.avi_frame5.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c01.avi_frame9.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c01.avi_frame3.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c01.avi_frame4.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c01.avi_frame7.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c01.avi_frame1.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame6.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame8.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame4.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame0.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame3.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame2.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame5.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame7.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame1.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c02.avi_frame9.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame5.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame1.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame0.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame2.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame7.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame3.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame4.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame6.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame8.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c03.avi_frame9.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame6.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame7.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame1.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame3.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame4.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame0.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame5.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame2.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame8.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c04.avi_frame9.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame2.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame1.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame9.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame6.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame0.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame4.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame7.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame3.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame5.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c05.avi_frame8.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame3.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame9.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame2.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame4.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame0.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame1.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame8.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame6.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame7.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c06.avi_frame5.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame5.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame1.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame9.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame2.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame0.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame6.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame7.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame8.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame3.jpg,not_housework,[1],yes
v_PlayingGuitar_g07_c07.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c01.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c01.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c01.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c01.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c01.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c01.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c01.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c01.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c02.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c02.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c02.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c02.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c02.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c02.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c02.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c02.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c03.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c03.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c03.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c03.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c03.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c03.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c03.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c03.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c04.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c04.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c04.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c04.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c04.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c04.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c04.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g01_c04.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c01.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g02_c01.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g02_c01.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g02_c01.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c01.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g02_c01.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g02_c01.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g02_c01.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g02_c02.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g02_c02.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g02_c02.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g02_c02.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g02_c02.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g02_c02.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g02_c02.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g02_c02.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g02_c03.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g02_c03.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g02_c03.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g02_c03.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g02_c03.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g02_c03.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g02_c03.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c03.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g02_c04.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c04.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c04.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c04.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c04.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c04.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c04.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g02_c04.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c01.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c01.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c01.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c01.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c01.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c01.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c01.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c01.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c02.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c02.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c02.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c02.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c02.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c02.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c02.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c02.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c03.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g03_c03.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g03_c03.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g03_c03.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g03_c03.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g03_c03.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g03_c03.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g03_c03.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g03_c04.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c04.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c04.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c04.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c04.avi_frame8.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c04.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c04.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c04.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g03_c04.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g04_c01.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g04_c01.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g04_c01.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g04_c01.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g04_c01.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g04_c01.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g04_c01.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g04_c01.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g04_c02.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g04_c02.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g04_c02.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g04_c02.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g04_c02.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g04_c02.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g04_c02.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g04_c02.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g04_c03.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g04_c03.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g04_c03.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g04_c03.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g04_c03.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g04_c03.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g04_c03.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g04_c03.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g04_c04.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g04_c04.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g04_c04.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g04_c04.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g04_c04.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g04_c04.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g04_c04.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g04_c04.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g05_c01.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c01.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c01.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c01.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c01.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c01.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c01.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c01.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c02.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c02.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c02.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c02.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c02.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c02.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c02.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c02.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c03.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c03.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c03.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c03.avi_frame8.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c03.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c03.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c03.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c03.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c03.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c04.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c04.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c04.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c04.avi_frame8.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c04.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c04.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c04.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c04.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g05_c04.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c01.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c01.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c01.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c01.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c01.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c01.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c01.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c01.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c02.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c02.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c02.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c02.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c02.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c02.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c02.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c02.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c03.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c03.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c03.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c03.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c03.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c03.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c03.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c03.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c04.avi_frame6.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c04.avi_frame1.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c04.avi_frame0.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c04.avi_frame2.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c04.avi_frame5.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c04.avi_frame3.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c04.avi_frame4.jpg,not_housework,[1],yes
v_PlayingPiano_g06_c04.avi_frame7.jpg,not_housework,[1],yes
v_PlayingPiano_g07_c01.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g07_c01.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g07_c01.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g07_c01.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g07_c01.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g07_c01.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g07_c01.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g07_c01.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g07_c02.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g07_c02.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g07_c02.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g07_c02.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g07_c02.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g07_c02.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g07_c02.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g07_c02.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g07_c03.avi_frame6.jpg,not_housework,[0],no
v_PlayingPiano_g07_c03.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g07_c03.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g07_c03.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g07_c03.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g07_c03.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g07_c03.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g07_c03.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g07_c04.avi_frame5.jpg,not_housework,[0],no
v_PlayingPiano_g07_c04.avi_frame3.jpg,not_housework,[0],no
v_PlayingPiano_g07_c04.avi_frame1.jpg,not_housework,[0],no
v_PlayingPiano_g07_c04.avi_frame2.jpg,not_housework,[0],no
v_PlayingPiano_g07_c04.avi_frame4.jpg,not_housework,[0],no
v_PlayingPiano_g07_c04.avi_frame7.jpg,not_housework,[0],no
v_PlayingPiano_g07_c04.avi_frame0.jpg,not_housework,[0],no
v_PlayingPiano_g07_c04.avi_frame6.jpg,not_housework,[0],no
v_PlayingViolin_g01_c01.avi_frame2.jpg,not_housework,[1],yes
v_PlayingViolin_g01_c01.avi_frame1.jpg,not_housework,[0],no
v_PlayingViolin_g01_c01.avi_frame7.jpg,not_housework,[0],no
v_PlayingViolin_g01_c01.avi_frame3.jpg,not_housework,[1],yes
v_PlayingViolin_g01_c01.avi_frame5.jpg,not_housework,[0],no
v_PlayingViolin_g01_c01.avi_frame6.jpg,not_housework,[1],yes
v_PlayingViolin_g01_c01.avi_frame0.jpg,not_housework,[0],no
